bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1318163,1733,S2133,4,Passed,2020-03-13,"Relating To Solemnization Of Marriages","Allows James R. Boyd, Jr., to join Alyssa Lynn LaValley and Andrew James Fleming in marriage on or about July 25, 2020, within the City of East Providence, Rhode Island.",0,,2020-03-13,"Effective without Governor's signature",https://legiscan.com/RI/bill/S2133/2020,http://status.rilin.state.ri.us/
1318213,1733,S2134,2,Engrossed,2020-02-11,"Fair Housing Practices","Prohibits discrimination in housing against those persons who have a lawful source of income.",1121,"House Judiciary",2020-02-12,"Referred to House Judiciary",https://legiscan.com/RI/bill/S2134/2020,http://status.rilin.state.ri.us/
1318360,1733,S2135,1,Introduced,2020-01-22,"Airports And Landing Fields","Increases the amount of reimbursement funds required to be paid by the Rhode Island airport corporation to the city of Warwick for municipal services.",1140,"Senate Judiciary",2020-02-27,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/S2135/2020,http://status.rilin.state.ri.us/
1318388,1733,S2136,4,Passed,2020-07-21,"Uniform Law On Paternity -- Uniform Parentage Act","Repeals current state law regarding paternity and replaces it with a more comprehensive parentage act that provides procedures establishing parentage, genetic testing, surrogacy agreements and assisted reproduction.",0,,2020-07-21,"Signed by Governor",https://legiscan.com/RI/bill/S2136/2020,http://status.rilin.state.ri.us/
1318399,1733,S2137,1,Introduced,2020-01-22,"Maintenance Of Order On Campus--see Title 16 Chapter 97 -- The Rhode Island Board Of Education Act","Mandates arming campus police at public higher educational institutions and includes campus police in the definition of ""law enforcement officer"" for the purposes of the ""Law Enforcement Officers' Bill of Rights.""",1140,"Senate Judiciary",2020-01-22,"Introduced, referred to Senate Judiciary",https://legiscan.com/RI/bill/S2137/2020,http://status.rilin.state.ri.us/
1318135,1733,S2138,1,Introduced,2020-01-22,"Relating To Criminal Offenses-weapons","Allows attorney general to enter into agreement with states relative to concealed weapon carry permits/allows license permit holders from those states to carry concealed weapons in Rhode Island provided they are in compliance with other laws of the state.",1140,"Senate Judiciary",2020-01-22,"Introduced, referred to Senate Judiciary",https://legiscan.com/RI/bill/S2138/2020,http://status.rilin.state.ri.us/
1318240,1733,S2139,2,Engrossed,2020-02-25,"Preservation Of Families With Disabled Parent Act","Precludes a parent's disability from serving as the sole basis for the state to institute an investigation of the disabled parent's family.",1121,"House Judiciary",2020-03-03,"Committee transferred to House Judiciary",https://legiscan.com/RI/bill/S2139/2020,http://status.rilin.state.ri.us/
1318261,1733,S2140,1,Introduced,2020-01-22,"Fair Employment Practices","Forbids an employer to require an employee to execute a nondisclosure agreement; or non-disparagement agreement regarding alleged violations of civil rights or criminal conduct as a condition of employment.",1140,"Senate Judiciary",2020-02-27,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/S2140/2020,http://status.rilin.state.ri.us/
1318186,1733,S2141,1,Introduced,2020-01-22,"Airports And Landing Fields","Allows DOT to lease airport property up to 50 years for substantial improvement/building and increases RI airport corporation directors from 7 to 9 with one appointment (RIPA) and (RIGABOA).",1140,"Senate Judiciary",2020-03-03,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/S2141/2020,http://status.rilin.state.ri.us/
1318379,1733,S2142,1,Introduced,2020-01-22,Electricians,"Allows 288 hours of trade school training to qualify for the journeyperson ""B"" electrical exam. Increases the period of indentured apprenticeship with the department of labor and training and a licensed electrician master to 4 years.",1141,"Senate Labor",2020-02-26,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/S2142/2020,http://status.rilin.state.ri.us/
1318485,1733,S2143,1,Introduced,2020-01-22,"Minimum Wages","Gradually increases the hourly minimum wage from $10.50 to $15 by July 1, 2024, and the hourly minimum wage for employees receiving gratuities from $3.89 an hour to $15 an hour by January 1, 2028.",1141,"Senate Labor",2020-03-11,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/S2143/2020,http://status.rilin.state.ri.us/
1318446,1733,S2144,1,Introduced,2020-01-22,"Shows And Exhibitions","Authorizes the town of Bristol to regulate live entertainment.",2586,"Senate Special Legislation and Veterans Affairs",2020-01-22,"Introduced, referred to Senate Special Legislation and Veterans Affairs",https://legiscan.com/RI/bill/S2144/2020,http://status.rilin.state.ri.us/
1318493,1733,S2145,1,Introduced,2020-01-22,"General Provisions - Manufacturing And Wholesale Licenses","Authorizes the issuance of farmer-brewery and farmer-distillery licenses to qualifying farms subject to conditions and regulations issued by the department of regulation.",2586,"Senate Special Legislation and Veterans Affairs",2020-01-22,"Introduced, referred to Senate Special Legislation and Veterans Affairs",https://legiscan.com/RI/bill/S2145/2020,http://status.rilin.state.ri.us/
1319437,1733,S2147,4,Passed,2020-03-10,"Minimum Wages","Increases the minimum wage gradually up to fifteen dollars ($15.00) per hour by the year 2024.",0,,2020-03-10,"Signed by Governor",https://legiscan.com/RI/bill/S2147/2020,http://status.rilin.state.ri.us/
1322442,1733,S2150,2,Engrossed,2020-02-26,"Joint Committee On Legislative Services","Includes the majority leader of the senate as a member of the joint committee on legislative services.",1119,"House Finance",2020-02-27,"Referred to House Finance",https://legiscan.com/RI/bill/S2150/2020,http://status.rilin.state.ri.us/
1322522,1733,S2151,4,Passed,2020-02-20,"Relating To Solemnization Of Marriages","Allows the Honorable Adam J. Satchell to join Casey Lynn O'Malley and Daniel Michael Noobler in marriage on or about April 25, 2020, within the Town of East Greenwich, Rhode Island.",0,,2020-02-20,"Effective without Governor's signature",https://legiscan.com/RI/bill/S2151/2020,http://status.rilin.state.ri.us/
1323326,1733,S2153,4,Passed,2020-03-19,"To Vacate The Forfeiture Or Revocation Of The Charter Of Micron Cmm Services, Llc","To Vacate The Forfeiture Or Revocation Of The Charter Of Micron Cmm Services, Llc",0,,2020-03-19,"Effective without Governor's signature",https://legiscan.com/RI/bill/S2153/2020,http://status.rilin.state.ri.us/
1323895,1733,S2154,4,Passed,2020-07-22,"Weapons--the Julie Lynn Cardinal Act","Provides that applications to purchase firearms be sent by the seller to the police department the city or town where the purchaser lives.",0,,2020-07-22,"Signed by Governor",https://legiscan.com/RI/bill/S2154/2020,http://status.rilin.state.ri.us/
1325865,1733,S2159,4,Passed,2020-03-13,"Relating To Solemnization Of Marriages","Allows Timi Rosalie Gelfman Sgouros to join Asha Alice Frances Misra and John Sinclair Wrenn in marriage on or about June 20, 2020, within the Town of North Kingstown, Rhode Island.",0,,2020-03-13,"Effective without Governor's signature",https://legiscan.com/RI/bill/S2159/2020,http://status.rilin.state.ri.us/
1325945,1733,S2160,4,Passed,2020-03-09,"Relating To Solemnization Of Marriages","Allows the Honorable Stephen R. Ucci to join Darlene M. Boudreau and the Honorable Michael A. Morin in marriage on or about July 30, 2020, within the City of Warwick, Rhode Island.",0,,2020-03-09,"Signed by Governor",https://legiscan.com/RI/bill/S2160/2020,http://status.rilin.state.ri.us/
1325856,1733,S2161,4,Passed,2020-03-13,"Relating To Solemnization Of Marriages","Allows Daniel Baker to join Emily Jeanne Lewis and Brian Patrick Hartley in marriage on or about July 4, 2020, within the Town of Middletown, Rhode Island.",0,,2020-03-13,"Effective without Governor's signature",https://legiscan.com/RI/bill/S2161/2020,http://status.rilin.state.ri.us/
1325876,1733,S2162,4,Passed,2020-06-19,"Registration Of Voters","Corrects the address of the Board of Elections, for purposes of mail ballots, due to their relocation from Providence to Cranston.",0,,2020-06-19,"Signed by Governor",https://legiscan.com/RI/bill/S2162/2020,http://status.rilin.state.ri.us/
1329095,1733,S2165,1,Introduced,2020-02-04,"Resilient Rhode Island Act Of 2014 - Climate Change Coordinating Council","Establishes a statewide greenhouse gas emission reduction mandate.",1135,"Senate Environment and Agriculture",2020-02-04,"Introduced, referred to Senate Environment and Agriculture",https://legiscan.com/RI/bill/S2165/2020,http://status.rilin.state.ri.us/
1330451,1733,S2166,1,Introduced,2020-02-04,"Insurance Rates","Prevents the consideration of an applicant's credit history in determining automobile insurance rates.",3027,"Senate Commerce",2020-03-10,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/S2166/2020,http://status.rilin.state.ri.us/
1330232,1733,S2167,1,Introduced,2020-02-04,"Relating To Towns And Cities","Provides that municipal insurance corporations would be subject to laws regulating insurance companies and would be regulated by the Rhode Island department of business regulation.",3027,"Senate Commerce",2020-03-03,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/S2167/2020,http://status.rilin.state.ri.us/
1330046,1733,S2168,1,Introduced,2020-02-04,"Rhode Island Business Corporations Act -- Nonprofit Corporation Act -- Limited-liability Company Act","Removes the ten (10) year period for secretary of state to withdraw a certificate of revocation.",3027,"Senate Commerce",2020-03-10,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/S2168/2020,http://status.rilin.state.ri.us/
1329918,1733,S2169,1,Introduced,2020-02-04,"Roofing Contractors","Amends the registration and licensure requirements of roofing contractors.",1141,"Senate Labor",2020-02-26,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/S2169/2020,http://status.rilin.state.ri.us/
1330068,1733,S2170,1,Introduced,2020-02-04,"Small Loan Lenders","Repeals the provisions of the general laws allowing deferred deposit providers, also known as ""payday lenders.""",3027,"Senate Commerce",2020-02-04,"Introduced, referred to Senate Commerce",https://legiscan.com/RI/bill/S2170/2020,http://status.rilin.state.ri.us/
1330085,1733,S2171,1,Introduced,2020-02-04,"General Regulatory Provisions","Requires a person or persons who transact business under a trade name to register with a municipality, provide more extensive information when filing and to notify the municipality when the trade name is changed or discontinued.",3027,"Senate Commerce",2020-03-10,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/S2171/2020,http://status.rilin.state.ri.us/
1330138,1733,S2172,1,Introduced,2020-02-04,"Establishment Of Charter Public Schools","Requires charter school populations to reflect the combined demographics of the sending district(s) in terms of special education, English language learners, and students who qualify for free and reduced price lunch.",1134,"Senate Education",2020-02-04,"Introduced, referred to Senate Education",https://legiscan.com/RI/bill/S2172/2020,http://status.rilin.state.ri.us/
1330222,1733,S2173,1,Introduced,2020-02-04,"Council On Elementary And Secondary Education--see Title 16 Chapter 97 -- The Rhode Island Board Of Education Act","Provides that the commissioner of elementary and secondary education would be appointed by and serve at the pleasure of the governor with the advice and consent of the senate.",1134,"Senate Education",2020-02-04,"Introduced, referred to Senate Education",https://legiscan.com/RI/bill/S2173/2020,http://status.rilin.state.ri.us/
1330462,1733,S2174,1,Introduced,2020-02-04,"Mayoral Academies","Requires the student populations of mayoral academies to reflect the combined demographics of the sending district(s) in terms of the number of students in special education, who are English language learners and who qualify for free and reduced meals.",1134,"Senate Education",2020-02-04,"Introduced, referred to Senate Education",https://legiscan.com/RI/bill/S2174/2020,http://status.rilin.state.ri.us/
1330343,1733,S2175,1,Introduced,2020-02-04,"The Education Equity And Property Tax Relief Act","Permits the Cumberland town council to establish limits on the number of students from the Cumberland school district who may enroll in any charter public school.",1134,"Senate Education",2020-02-04,"Introduced, referred to Senate Education",https://legiscan.com/RI/bill/S2175/2020,http://status.rilin.state.ri.us/
1330180,1733,S2176,1,Introduced,2020-02-04,"Health And Safety Of Pupils","Allows students in public schools to possess and use sunscreen without a physician's note or prescription, if the product is regulated by the FDA for over-the-counter use.",1134,"Senate Education",2020-03-11,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/S2176/2020,http://status.rilin.state.ri.us/
1330361,1733,S2177,1,Introduced,2020-02-04,"State Aid","Repeals adult education act in chapter 97 of title 16 and establishes office of adult education and literacy and adult education and employment advisory committee within (GWBRI).",1134,"Senate Education",2020-02-04,"Introduced, referred to Senate Education",https://legiscan.com/RI/bill/S2177/2020,http://status.rilin.state.ri.us/
1329964,1733,S2178,1,Introduced,2020-02-04,"Certification Of Teachers","Establishes a procedure for the certification of educators with specialty skills.",1134,"Senate Education",2020-02-04,"Introduced, referred to Senate Education",https://legiscan.com/RI/bill/S2178/2020,http://status.rilin.state.ri.us/
1329871,1733,S2179,2,Engrossed,2020-03-04,"Establishing A Class Size Maximum For Kindergarten Through Grade Two","2) (Mandates public school classroom size be limited to twenty (20) students for kindergarten through grade two (2).",1122,"House Health, Education and Welfare",2020-03-05,"Referred to House H.E.W.",https://legiscan.com/RI/bill/S2179/2020,http://status.rilin.state.ri.us/
1330112,1733,S2180,1,Introduced,2020-02-04,"Relating To Education","Restricts the creation or expansion of charter schools and mayoral academies for the school years 2021-22 through 2023-2024, to be waived upon revision to charter school funding formula in § 16-7.2-5.",1134,"Senate Education",2020-02-04,"Introduced, referred to Senate Education",https://legiscan.com/RI/bill/S2180/2020,http://status.rilin.state.ri.us/
1329945,1733,S2181,1,Introduced,2020-02-04,Curriculum,"Requires that commencing with the graduating class of 2021 and all subsequent graduating classes thereafter, all high school students attending public schools shall fulfill at least one-half credit or course requirement in civics education.",1134,"Senate Education",2020-02-26,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/S2181/2020,http://status.rilin.state.ri.us/
1329998,1733,S2182,1,Introduced,2020-02-04,"The Rhode Island Works Program","Removes the condition that there needs to be a reasonable expectation that a 19 year old will complete a program in secondary school in order to qualify as a dependent child.",1134,"Senate Education",2020-02-04,"Introduced, referred to Senate Education",https://legiscan.com/RI/bill/S2182/2020,http://status.rilin.state.ri.us/
1329973,1733,S2183,1,Introduced,2020-02-04,"Health And Safety Of Pupils","Provides that feminine hygiene products be provided in all public schools.",1134,"Senate Education",2020-03-11,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/S2183/2020,http://status.rilin.state.ri.us/
1330021,1733,S2184,1,Introduced,2020-02-04,"Field Trip Funding","Allows parents to be asked for funding of school sponsored field trips as long as the district provides funding to any student whose family cannot afford the trip.",1134,"Senate Education",2020-02-04,"Introduced, referred to Senate Education",https://legiscan.com/RI/bill/S2184/2020,http://status.rilin.state.ri.us/
1330170,1733,S2185,1,Introduced,2020-02-04,"Career And Technical Education","Provides that the department of elementary and secondary education, in consultation with a workgroup composed of various stakeholders, develop a funding formula for school districts sending students to career and technical programs outside their district.",1134,"Senate Education",2020-02-04,"Introduced, referred to Senate Education",https://legiscan.com/RI/bill/S2185/2020,http://status.rilin.state.ri.us/
1330328,1733,S2186,1,Introduced,2020-02-04,"Relating To Education","Combines all public school districts and charter schools into one of four school districts, based on counties.",1134,"Senate Education",2020-02-04,"Introduced, referred to Senate Education",https://legiscan.com/RI/bill/S2186/2020,http://status.rilin.state.ri.us/
1330251,1733,S2187,1,Introduced,2020-02-04,"Health And Safety Of Pupils","Provides students attending public schools enrolled in grades K-12 with a student's bill of rights prohibiting discrimination based on race, sex, gender, economic status or mental, physical, developmental or sensory disabilities.",1134,"Senate Education",2020-02-04,"Introduced, referred to Senate Education",https://legiscan.com/RI/bill/S2187/2020,http://status.rilin.state.ri.us/
1329876,1733,S2188,1,Introduced,2020-02-04,"Model For Dual Language Immersion Programs","Requires the department of education to create a model policy and timeline to assist local education agencies in implementing a dual language immersion program.",1134,"Senate Education",2020-02-26,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/S2188/2020,http://status.rilin.state.ri.us/
1329982,1733,S2190,1,Introduced,2020-02-04,"Proper Management Of Unused Paint","Requires the department of environmental management to solicit procurement of a representative organization to operate the paint stewardship program every two (2) years.",1135,"Senate Environment and Agriculture",2020-02-04,"Introduced, referred to Senate Environment and Agriculture",https://legiscan.com/RI/bill/S2190/2020,http://status.rilin.state.ri.us/
1329848,1733,S2191,1,Introduced,2020-02-04,Balloons,"Prohibits the release of balloons inflated with lighter-than-air gas.",1135,"Senate Environment and Agriculture",2020-02-04,"Introduced, referred to Senate Environment and Agriculture",https://legiscan.com/RI/bill/S2191/2020,http://status.rilin.state.ri.us/
1330314,1733,S2192,1,Introduced,2020-02-04,"Energy Facility Siting Act","Provides applicants/licensees for fossil fuel electricity generating facilities invest in renewable energy facilities.",1135,"Senate Environment and Agriculture",2020-02-04,"Introduced, referred to Senate Environment and Agriculture",https://legiscan.com/RI/bill/S2192/2020,http://status.rilin.state.ri.us/
1330401,1733,S2193,1,Introduced,2020-02-04,"Sanitation In Food Establishments","Adds pickles and relish to those foods which are permitted to be manufactured and sold as a farm home food product.",1135,"Senate Environment and Agriculture",2020-02-26,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/S2193/2020,http://status.rilin.state.ri.us/
1330119,1733,S2194,1,Introduced,2020-02-04,"The Ocean State Climate Adaptation Fund","Establishes the Ocean State Climate Adaptation and Resilience Fund. Enables municipalities and the state to apply for grants to improve public safety and community climate resilience for coastal habitats, as well as river and stream floodplains.",1135,"Senate Environment and Agriculture",2020-02-12,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/S2194/2020,http://status.rilin.state.ri.us/
1330420,1733,S2195,1,Introduced,2020-02-04,"Litter Control And Recycling","Adds ""cigarette butts"" to the definition of ""litter"".",1135,"Senate Environment and Agriculture",2020-02-12,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/S2195/2020,http://status.rilin.state.ri.us/
1330120,1733,S2196,1,Introduced,2020-02-04,"Education Equity And Property Tax Relief Act","Provides that for FY 2021, the state pays the local share or contribution of charter public school tuition for its students in excess of 5% of the average of all pupils within school districts.",1136,"Senate Finance",2020-02-04,"Introduced, referred to Senate Finance",https://legiscan.com/RI/bill/S2196/2020,http://status.rilin.state.ri.us/
1329935,1733,S2197,1,Introduced,2020-02-04,"Personal Income Tax","Increases the exemption for retirement income from state income tax from $15,000 to $20,000 commencing in 2020.",1136,"Senate Finance",2020-02-04,"Introduced, referred to Senate Finance",https://legiscan.com/RI/bill/S2197/2020,http://status.rilin.state.ri.us/
1329926,1733,S2198,1,Introduced,2020-02-04,"Personal Income Tax","Creates an exemption for taxable retirement income from certain pension plans or annuities of twenty-five thousand dollars ($25,000) beginning on or after January 1, 2021.",1136,"Senate Finance",2020-02-04,"Introduced, referred to Senate Finance",https://legiscan.com/RI/bill/S2198/2020,http://status.rilin.state.ri.us/
1330456,1733,S2199,1,Introduced,2020-02-04,"Sales And Use Taxes - Liability And Computation","Exempts the trade-in value of pickup trucks weighing fourteen thousand pounds (14,000 lbs.) or less from sales and use tax.",1136,"Senate Finance",2020-02-04,"Introduced, referred to Senate Finance",https://legiscan.com/RI/bill/S2199/2020,http://status.rilin.state.ri.us/
1330194,1733,S2200,1,Introduced,2020-02-04,"Rebuild Rhode Island Tax Credit","Establishes a Pawtucket-Central Falls station redevelopment district and provides that tax credits may be available for certain projects located in the district for an amount not to exceed 50% of the project cost.",1136,"Senate Finance",2020-02-04,"Introduced, referred to Senate Finance",https://legiscan.com/RI/bill/S2200/2020,http://status.rilin.state.ri.us/
1330203,1733,S2201,1,Introduced,2020-02-04,"Real Estate Conveyance Tax","Exempts federally financed housing developments and state nonprofit affordable housing programs from the real estate conveyance tax.",1136,"Senate Finance",2020-02-04,"Introduced, referred to Senate Finance",https://legiscan.com/RI/bill/S2201/2020,http://status.rilin.state.ri.us/
1329970,1733,S2202,1,Introduced,2020-02-04,"State Aid To Libraries","Increases the state's share to support local public library services in distressed communities, by an amount equal to the amount paid by the distressed city or town into the ocean state libraries (OSL) annual assessment charges.",1136,"Senate Finance",2020-02-04,"Introduced, referred to Senate Finance",https://legiscan.com/RI/bill/S2202/2020,http://status.rilin.state.ri.us/
1329852,1733,S2203,1,Introduced,2020-02-04,"The Rhode Island Works Program","Adjusts the amount of basic cash assistance provided to families living in deep poverty over a two-year period, and would implement an annual cost of living adjustment so that value of basic cash assistance does not erode in the future.",1136,"Senate Finance",2020-02-04,"Introduced, referred to Senate Finance",https://legiscan.com/RI/bill/S2203/2020,http://status.rilin.state.ri.us/
1329894,1733,S2204,1,Introduced,2020-02-04,"Stay Invested In Ri Wavemaker Fellowship","Repeals the provisions of the Stay Invested in RI Wavemaker Fellowship, and establish the Stay Invested in RI Tax Credit to provide eligible taxpayers with a tax credit for educational loan repayment expenses.",1136,"Senate Finance",2020-02-04,"Introduced, referred to Senate Finance",https://legiscan.com/RI/bill/S2204/2020,http://status.rilin.state.ri.us/
1330043,1733,S2205,1,Introduced,2020-02-04,"Levy And Assessment Of Local Taxes","Permits a municipality, in which twelve percent (12%) of the housing in a municipality qualifies for low-income housing, to charge a tax up to ten percent (10%) of the current year's gross scheduled rental income.",1136,"Senate Finance",2020-02-04,"Introduced, referred to Senate Finance",https://legiscan.com/RI/bill/S2205/2020,http://status.rilin.state.ri.us/
1329954,1733,S2206,1,Introduced,2020-02-04,"Revenue Estimating Conferences","Changes the dates of the R.E.C. meeting to the last ten (10) days of April and the first ten (10) days of November of each year.",1136,"Senate Finance",2020-02-04,"Introduced, referred to Senate Finance",https://legiscan.com/RI/bill/S2206/2020,http://status.rilin.state.ri.us/
1330381,1733,S2207,1,Introduced,2020-02-04,"Sales And Use Taxes -- Liability Computation","Exempts from sales and use taxes: burial containers, urns, urn liners, urn vaults, grave liners, grave vaults, burial liners, burial vaults, burial tent setups, and prayer cards.",1136,"Senate Finance",2020-02-04,"Introduced, referred to Senate Finance",https://legiscan.com/RI/bill/S2207/2020,http://status.rilin.state.ri.us/
1330372,1733,S2208,1,Introduced,2020-02-04,"Sales And Use Taxes -- Liability And Computation","Exempts from sales tax the trade-in values of motorcycles.",1136,"Senate Finance",2020-02-04,"Introduced, referred to Senate Finance",https://legiscan.com/RI/bill/S2208/2020,http://status.rilin.state.ri.us/
1330003,1733,S2209,1,Introduced,2020-02-04,"Property Subject To Taxation","Exempts from taxation real property acquired or leased by a railroad entity used in the boarding or disembarking of railroad passengers or supporting passenger railroad operations and services.",1136,"Senate Finance",2020-07-14,"Committee postponed at request of sponsor (07/14/2020)",https://legiscan.com/RI/bill/S2209/2020,http://status.rilin.state.ri.us/
1330093,1733,S2210,1,Introduced,2020-02-04,"State Purchases","Prohibits the use of state funds to purchase single-serving bottled water or single-use plastic bags or expanded polystyrene.",1136,"Senate Finance",2020-02-04,"Introduced, referred to Senate Finance",https://legiscan.com/RI/bill/S2210/2020,http://status.rilin.state.ri.us/
1329868,1733,S2211,1,Introduced,2020-02-04,"Low- And Moderate-income Housing","Provides for increases in the amount of foundation level school support that a community would receive, based upon a community's ability to meet and surpass its minimum low- and moderate-income housing requirements.",1136,"Senate Finance",2020-02-04,"Introduced, referred to Senate Finance",https://legiscan.com/RI/bill/S2211/2020,http://status.rilin.state.ri.us/
1329886,1733,S2212,4,Passed,2020-06-27,"Exeter Volunteer Fire And Rescue - Real Property Exemptions","Authorizes the Exeter town council, by ordinance to increase the real property tax exemption for active Exeter volunteer members of fire and rescue companies from fifty thousand dollars ($50,000) to one hundred thousand dollars ($100,000).",0,,2020-06-27,"Effective without Governor's signature",https://legiscan.com/RI/bill/S2212/2020,http://status.rilin.state.ri.us/
1330201,1733,S2213,1,Introduced,2020-02-04,"Senior Center Building Capital Fund","Creates senior center building capital fund to provide cities and towns with financial assistance up to thirty percent of the construction cost of the project.",1136,"Senate Finance",2020-02-04,"Introduced, referred to Senate Finance",https://legiscan.com/RI/bill/S2213/2020,http://status.rilin.state.ri.us/
1329860,1733,S2214,1,Introduced,2020-02-04,"Sales And Use Taxes -- Liability And Computation","Creates a sales tax holiday on August 8 and 9, 2020.",1136,"Senate Finance",2020-02-04,"Introduced, referred to Senate Finance",https://legiscan.com/RI/bill/S2214/2020,http://status.rilin.state.ri.us/
1330009,1733,S2215,1,Introduced,2020-02-04,"Personal Income Tax","Allows a one-time non-refundable tax credit to the owner of the real property for the costs of connecting to a municipal sewer system.",1136,"Senate Finance",2020-02-04,"Introduced, referred to Senate Finance",https://legiscan.com/RI/bill/S2215/2020,http://status.rilin.state.ri.us/
1329903,1733,S2216,1,Introduced,2020-02-04,"Lean Government Initiative Act","Would, through the office of management and budget, implement the Lean government initiative and include a mandatory yearly progress report by departments, agencies, boards and commissions.",3716,"Senate Rules, Government Ethics and Oversight",2020-02-04,"Introduced, referred to Senate Rules, Government Ethics and Oversight",https://legiscan.com/RI/bill/S2216/2020,http://status.rilin.state.ri.us/
1330133,1733,S2217,1,Introduced,2020-02-04,"Relating To Taxation","Provides that the taxation of military service pensions for purposes of the Rhode Island personal income tax would be reduced and phased out over a five (5) year period from 2020 to 2024.",1136,"Senate Finance",2020-02-04,"Introduced, referred to Senate Finance",https://legiscan.com/RI/bill/S2217/2020,http://status.rilin.state.ri.us/
1330355,1733,S2218,1,Introduced,2020-02-04,"Property Subject To Taxation","Authorizes fire districts to provide for an exemption, from fire taxes, for volunteer firefighters.",1136,"Senate Finance",2020-02-04,"Introduced, referred to Senate Finance",https://legiscan.com/RI/bill/S2218/2020,http://status.rilin.state.ri.us/
1329913,1733,S2219,1,Introduced,2020-02-04,"Business Corporation Tax And Franchise Tax","Refunds the minimum tax paid by corporations with annual gross income of less than four hundred dollars ($400); but caps the amount refunded at four hundred dollars ($400).",1136,"Senate Finance",2020-02-04,"Introduced, referred to Senate Finance",https://legiscan.com/RI/bill/S2219/2020,http://status.rilin.state.ri.us/
1330074,1733,S2220,1,Introduced,2020-02-04,"Estate And Transfer Taxes","Repeals the state estate tax.",1136,"Senate Finance",2020-02-04,"Introduced, referred to Senate Finance",https://legiscan.com/RI/bill/S2220/2020,http://status.rilin.state.ri.us/
1330414,1733,S2221,1,Introduced,2020-02-04,"Sales And Use Taxes--liability And Computation","Increases the amount of exemption from sales tax for clothing including footwear from two hundred fifty dollars ($250) to one thousand dollars ($1,000).",1136,"Senate Finance",2020-02-04,"Introduced, referred to Senate Finance",https://legiscan.com/RI/bill/S2221/2020,http://status.rilin.state.ri.us/
1329908,1733,S2222,1,Introduced,2020-02-04,Pharmacies,"Provides that pharmacists shall disclose lesser price drug substitutions unless directed otherwise by the doctor. It would also exempt pharmacists automatically charging the lowest available price.",1138,"Senate Health and Human Services",2020-03-05,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/S2222/2020,http://status.rilin.state.ri.us/
1330233,1733,S2223,1,Introduced,2020-02-04,"Accident And Sickness Insurance Policies","Authorizes pharmacies to dispense prescriptions of less than a 30 day supply for the purpose of synchronizing a patient's medications.",1138,"Senate Health and Human Services",2020-02-25,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/S2223/2020,http://status.rilin.state.ri.us/
1329850,1733,S2224,2,Engrossed,2020-03-03,"Sepsis Protocols","Requires hospitals to adopt protocols for the early detection and treatment of patients with sepsis.",1122,"House Health, Education and Welfare",2020-03-04,"Referred to House H.E.W.",https://legiscan.com/RI/bill/S2224/2020,http://status.rilin.state.ri.us/
1329874,1733,S2225,1,Introduced,2020-02-04,"Physical Therapy Copay","Limits copays, coinsurance or office deductible for services of a physical therapist to the amount authorized for the services of a primary care physician or osteopath.",1138,"Senate Health and Human Services",2020-02-04,"Introduced, referred to Senate Health and Human Services",https://legiscan.com/RI/bill/S2225/2020,http://status.rilin.state.ri.us/
1329901,1733,S2226,1,Introduced,2020-02-04,"Central Service Technicians","Provides for the licensing and regulation of central service technicians, i.e., any person who decontaminates, inspects, assembles, packages, and sterilizes reusable medical instruments or devices in a freestanding, emergency care facilities.",1138,"Senate Health and Human Services",2020-02-04,"Introduced, referred to Senate Health and Human Services",https://legiscan.com/RI/bill/S2226/2020,http://status.rilin.state.ri.us/
1330280,1733,S2227,1,Introduced,2020-02-04,"The Hospital Conversion Act","Expands health services council to twenty-four (24) members and amends hospital conversion act.",1138,"Senate Health and Human Services",2020-02-04,"Introduced, referred to Senate Health and Human Services",https://legiscan.com/RI/bill/S2227/2020,http://status.rilin.state.ri.us/
1330080,1733,S2228,1,Introduced,2020-02-04,"Unanticipated Out-of-network Bills For Health Care Services","Protects people with health insurance from surprise medical bills for emergency and other services by requiring a non-participating health care provider to bill an insured party only for a co-payment, or deductible",1138,"Senate Health and Human Services",2020-02-04,"Introduced, referred to Senate Health and Human Services",https://legiscan.com/RI/bill/S2228/2020,http://status.rilin.state.ri.us/
